START DATE,START DATE2,START TIME,END_DATE*,END DATE,END TIME,TIME DIFFERENCE,CATEGORY*,START*,STOP*,MILES*,HOUR DIFFERENCE,PURPOSE*,SPEED,,,,,,,,
11-04-2016 10:02,11-04-2016,10:02:00 AM,04-11-2016 00:00,04-11-2016,10:18:00 AM,00:16,Business,Cary,Morrisville,7.9,0.27,Temporary Site,29.625,,,,,,,,
11-04-2016 18:14,11-04-2016,6:14:00 PM,04-11-2016 00:00,04-11-2016,6:21:00 PM,00:07,Business,San Jose,Santa Clara,3.8,0.12,,32.57142857,,,,,,,,
11-04-2016 21:04,11-04-2016,9:04:00 PM,04-11-2016 00:00,04-11-2016,9:20:00 PM,00:16,Business,Agnew,Cory,4.3,0.27,,16.125,,,,,,,,
11-04-2016 22:12,11-04-2016,10:12:00 PM,04-11-2016 00:00,04-11-2016,10:25:00 PM,00:13,Business,Cory,Agnew,3.9,0.22,,18,,,,,,,,
11-05-2016 08:34,11-05-2016,8:34:00 AM,05-11-2016 00:00,05-11-2016,8:43:00 AM,00:09,Business,Agnew,Renaissance,2.2,0.15,,14.66666667,,,,,,,,
11-05-2016 17:29,11-05-2016,5:29:00 PM,05-11-2016 00:00,05-11-2016,5:40:00 PM,00:11,Business,Renaissance,Agnew,2.8,0.18,,15.27272727,,,,,,,,
11-05-2016 19:20,11-05-2016,7:20:00 PM,05-11-2016 00:00,05-11-2016,7:28:00 PM,00:08,Business,Agnew,Agnew,2.2,0.13,,16.5,,,,,,,,
11-06-2016 10:50,11-06-2016,10:50:00 AM,06-11-2016 00:00,06-11-2016,11:04:00 AM,00:14,Business,Agnew,Renaissance,2.4,0.23,,10.28571429,,,,,,,,
11-06-2016 16:05,11-06-2016,4:05:00 PM,06-11-2016 00:00,06-11-2016,4:22:00 PM,00:17,Business,Renaissance,Agnew,2.8,0.28,Meeting,9.882352941,,,,,,,,
11-06-2016 16:27,11-06-2016,4:27:00 PM,06-11-2016 00:00,06-11-2016,5:28:00 PM,01:01,Business,Santa Clara,Berkeley,43.9,1.02,Customer Visit,43.18032787,,,,,,,,
11-06-2016 19:04,11-06-2016,7:04:00 PM,06-11-2016 00:00,06-11-2016,7:12:00 PM,00:08,Business,Downtown,West Berkeley,1.8,0.13,,13.5,,,,,,,,
11-06-2016 20:06,11-06-2016,8:06:00 PM,06-11-2016 00:00,06-11-2016,8:21:00 PM,00:15,Business,West Berkeley,Central,3.3,0.25,,13.2,,,,,,,,
11-07-2016 12:28,11-07-2016,12:28:00 PM,07-11-2016 00:00,07-11-2016,12:57:00 PM,00:29,Business,Berkeley,San Francisco,11.8,0.48,Between Offices,24.4137931,,,,,,,,
11-07-2016 19:17,11-07-2016,7:17:00 PM,07-11-2016 00:00,07-11-2016,7:57:00 PM,00:40,Business,San Francisco,Berkeley,13.2,0.67,Between Offices,19.8,,,,,,,,
11-08-2016 10:29,11-08-2016,10:29:00 AM,08-11-2016 00:00,08-11-2016,10:57:00 AM,00:28,Business,Berkeley,San Francisco,12.2,0.47,Between Offices,26.14285714,,,,,,,,
11-08-2016 12:16,11-08-2016,12:16:00 PM,08-11-2016 00:00,08-11-2016,12:49:00 PM,00:33,Business,San Francisco,Berkeley,11.3,0.55,Meeting,20.54545455,,,,,,,,
11-08-2016 13:41,11-08-2016,1:41:00 PM,08-11-2016 00:00,08-11-2016,2:01:00 PM,00:20,Business,Berkeley,Emeryville,3.6,0.33,,10.8,,,,,,,,
11-08-2016 16:21,11-08-2016,4:21:00 PM,08-11-2016 00:00,08-11-2016,4:34:00 PM,00:13,Business,Emeryville,Berkeley,3,0.22,,13.84615385,,,,,,,,
11-09-2016 13:08,11-09-2016,1:08:00 PM,09-11-2016 00:00,09-11-2016,1:41:00 PM,00:33,Business,Berkeley,San Francisco,11.4,0.55,,20.72727273,,,,,,,,
11-09-2016 15:58,11-09-2016,3:58:00 PM,09-11-2016 00:00,09-11-2016,4:04:00 PM,00:06,Business,NOMA,Downtown,0.9,0.1,,9,,,,,,,,
11-09-2016 17:31,11-09-2016,5:31:00 PM,09-11-2016 00:00,09-11-2016,6:03:00 PM,00:32,Business,Downtown,Sunnyside,6.2,0.53,,11.625,,,,,,,,
11-09-2016 18:09,11-09-2016,6:09:00 PM,09-11-2016 00:00,09-11-2016,6:14:00 PM,00:05,Business,Sunnyside,Ingleside,0.7,0.08,,8.4,,,,,,,,
11-09-2016 18:21,11-09-2016,6:21:00 PM,09-11-2016 00:00,09-11-2016,6:35:00 PM,00:14,Business,Ingleside,Potrero Flats,5.5,0.23,Meeting,23.57142857,,,,,,,,
11-09-2016 18:40,11-09-2016,6:40:00 PM,09-11-2016 00:00,09-11-2016,7:17:00 PM,00:37,Business,San Francisco,Oakland,12.7,0.62,Customer Visit,20.59459459,,,,,,,,
11-09-2016 20:52,11-09-2016,8:52:00 PM,09-11-2016 00:00,09-11-2016,9:02:00 PM,00:10,Business,Oakland,Berkeley,2.6,0.17,,15.6,,,,,,,,
11-09-2016 21:56,11-09-2016,9:56:00 PM,09-11-2016 00:00,09-11-2016,10:02:00 PM,00:06,Business,Central,Central,1.1,0.1,,11,,,,,,,,
11-10-2016 09:46,11-10-2016,9:46:00 AM,10-11-2016 00:00,10-11-2016,10:15:00 AM,00:29,Business,Berkeley,San Francisco,12.6,0.48,Temporary Site,26.06896552,,,,,,,,
11-10-2016 10:20,11-10-2016,10:20:00 AM,10-11-2016 00:00,10-11-2016,10:31:00 AM,00:11,Business,Tenderloin,SOMISSPO,1.2,0.18,,6.545454545,,,,,,,,
11-10-2016 14:57,11-10-2016,2:57:00 PM,10-11-2016 00:00,10-11-2016,3:07:00 PM,00:10,Business,SOMISSPO,Tenderloin,1.1,0.17,,6.6,,,,,,,,
11-10-2016 15:17,11-10-2016,3:17:00 PM,10-11-2016 00:00,10-11-2016,3:22:00 PM,00:05,Business,San Francisco,Oakland,9.9,0.08,Temporary Site,118.8,,,,,,,,
11-10-2016 15:30,11-10-2016,3:30:00 PM,10-11-2016 00:00,10-11-2016,3:53:00 PM,00:23,Business,Oakland,Berkeley,6,0.38,Meeting,15.65217391,,,,,,,,
11-10-2016 19:18,11-10-2016,7:18:00 PM,10-11-2016 00:00,10-11-2016,7:21:00 PM,00:03,Business,West Berkeley,Central,0.8,0.05,,16,,,,,,,,
11-11-2016 09:35,11-11-2016,9:35:00 AM,11-11-2016 00:00,11-11-2016,10:23:00 AM,00:48,Business,Berkeley,Menlo Park,45.9,0.8,Customer Visit,57.375,,,,,,,,
11-11-2016 12:58,11-11-2016,12:58:00 PM,11-11-2016 00:00,11-11-2016,1:13:00 PM,00:15,Business,Menlo Park,Palo Alto,4,0.25,,16,,,,,,,,
11-11-2016 14:20,11-11-2016,2:20:00 PM,11-11-2016 00:00,11-11-2016,2:32:00 PM,00:12,Business,Palo Alto,Menlo Park,2.5,0.2,,12.5,,,,,,,,
11-11-2016 14:39,11-11-2016,2:39:00 PM,11-11-2016 00:00,11-11-2016,3:46:00 PM,01:07,Business,Menlo Park,Berkeley,36.6,1.12,Customer Visit,32.7761194,,,,,,,,
11-11-2016 18:30,11-11-2016,6:30:00 PM,11-11-2016 00:00,11-11-2016,6:43:00 PM,00:13,Business,Central,College Avenue,2.9,0.22,,13.38461538,,,,,,,,
11-11-2016 21:08,11-11-2016,9:08:00 PM,11-11-2016 00:00,11-11-2016,9:18:00 PM,00:10,Business,College Avenue,Central,2.6,0.17,,15.6,,,,,,,,
11-12-2016 10:32,11-12-2016,10:32:00 AM,12-11-2016 00:00,12-11-2016,10:52:00 AM,00:20,Business,Central,South,2.3,0.33,,6.9,,,,,,,,
11-12-2016 10:55,11-12-2016,10:55:00 AM,12-11-2016 00:00,12-11-2016,11:25:00 AM,00:30,Business,South,Downtown,6.4,0.5,,12.8,,,,,,,,
11-12-2016 13:07,11-12-2016,1:07:00 PM,12-11-2016 00:00,12-11-2016,1:15:00 PM,00:08,Business,Downtown,Central,1.4,0.13,,10.5,,,,,,,,
11-12-2016 13:46,11-12-2016,1:46:00 PM,12-11-2016 00:00,12-11-2016,1:50:00 PM,00:04,Business,Central,West Berkeley,0.6,0.07,,9,,,,,,,,
11-12-2016 14:22,11-12-2016,2:22:00 PM,12-11-2016 00:00,12-11-2016,2:53:00 PM,00:31,Business,West Berkeley,South,5.9,0.52,Meeting,11.41935484,,,,,,,,
11-12-2016 15:14,11-12-2016,3:14:00 PM,12-11-2016 00:00,12-11-2016,3:21:00 PM,00:07,Business,South,Southwest Berkeley,0.8,0.12,,6.857142857,,,,,,,,
11-12-2016 15:25,11-12-2016,3:25:00 PM,12-11-2016 00:00,12-11-2016,3:36:00 PM,00:11,Business,Berkeley,Emeryville,1.3,0.18,,7.090909091,,,,,,,,
11-12-2016 15:40,11-12-2016,3:40:00 PM,12-11-2016 00:00,12-11-2016,3:59:00 PM,00:19,Business,Emeryville,Berkeley,3.7,0.32,Errand/Supplies,11.68421053,,,,,,,,
13-11-2016,13-11-2016,8:54:00 AM,13-11-2016,13-11-2016,9:02:00 AM,00:08,Business,Central,Central,2.3,0.13,,17.25,,,,,,,,
13-11-2016,13-11-2016,9:27:00 AM,13-11-2016,13-11-2016,9:53:00 AM,00:26,Business,Central,Central,2.6,0.43,,6,,,,,,,,
13-11-2016,13-11-2016,10:31:00 AM,13-11-2016,13-11-2016,10:37:00 AM,00:06,Business,Central,Southside,1.9,0.1,,19,,,,,,,,
13-11-2016,13-11-2016,11:04:00 AM,13-11-2016,13-11-2016,11:16:00 AM,00:12,Business,Southside,West Berkeley,2.1,0.2,,10.5,,,,,,,,
13-11-2016,13-11-2016,12:22:00 PM,13-11-2016,13-11-2016,12:51:00 PM,00:29,Business,West Berkeley,Southside,4,0.48,Meeting,8.275862069,,,,,,,,
13-11-2016,13-11-2016,1:05:00 PM,13-11-2016,13-11-2016,1:11:00 PM,00:06,Business,Southside,South Berkeley,0.9,0.1,,9,,,,,,,,
13-11-2016,13-11-2016,1:14:00 PM,13-11-2016,13-11-2016,1:18:00 PM,00:04,Business,South Berkeley,Southside,0.9,0.07,,13.5,,,,,,,,
13-11-2016,13-11-2016,2:35:00 PM,13-11-2016,13-11-2016,2:46:00 PM,00:11,Business,Southside,Central,2.4,0.18,,13.09090909,,,,,,,,
13-11-2016,13-11-2016,3:14:00 PM,13-11-2016,13-11-2016,3:24:00 PM,00:10,Business,Central,Southside,1.9,0.17,,11.4,,,,,,,,
13-11-2016,13-11-2016,3:47:00 PM,13-11-2016,13-11-2016,3:59:00 PM,00:12,Business,Southside,Central,1.9,0.2,,9.5,,,,,,,,
14-11-2016,14-11-2016,11:24:00 AM,14-11-2016,14-11-2016,12:13:00 PM,00:49,Business,Berkeley,Mountain View,44.6,0.82,Customer Visit,54.6122449,,,,,,,,
14-11-2016,14-11-2016,1:40:00 PM,14-11-2016,14-11-2016,2:33:00 PM,00:53,Business,Mountain View,Berkeley,43.6,0.88,Customer Visit,49.35849057,,,,,,,,
14-11-2016,14-11-2016,3:27:00 PM,14-11-2016,14-11-2016,3:36:00 PM,00:09,Business,Berkeley,Emeryville,2.5,0.15,,16.66666667,,,,,,,,
14-11-2016,14-11-2016,8:19:00 PM,14-11-2016,14-11-2016,8:30:00 PM,00:11,Business,Emeryville,Berkeley,3.7,0.18,Errand/Supplies,20.18181818,,,,,,,,
15-11-2016,15-11-2016,1:59:00 PM,15-11-2016,15-11-2016,2:06:00 PM,00:07,Business,Berkeley,Oakland,5.1,0.12,,43.71428571,,,,,,,,
15-11-2016,15-11-2016,2:09:00 PM,15-11-2016,15-11-2016,2:26:00 PM,00:17,Business,Oakland,San Francisco,9.7,0.28,Temporary Site,34.23529412,,,,,,,,
15-11-2016,15-11-2016,8:44:00 PM,15-11-2016,15-11-2016,9:00:00 PM,00:16,Business,San Francisco,Berkeley,11.8,0.27,Temporary Site,44.25,,,,,,,,
16-11-2016,16-11-2016,8:21:00 PM,16-11-2016,16-11-2016,8:27:00 PM,00:06,Business,Berkeley,El Cerrito,2.3,0.1,Temporary Site,23,,,,,,,,
16-11-2016,16-11-2016,10:52:00 PM,16-11-2016,16-11-2016,11:02:00 PM,00:10,Business,El Cerrito,Berkeley,3.1,0.17,Meal/Entertain,18.6,,,,,,,,
17-11-2016,17-11-2016,10:13:00 AM,17-11-2016,17-11-2016,10:44:00 AM,00:31,Business,Berkeley,Oakland,16.3,0.52,Customer Visit,31.5483871,,,,,,,,
18-11-2016,18-11-2016,8:09:00 PM,18-11-2016,18-11-2016,8:19:00 PM,00:10,Business,Cary,Morrisville,3.1,0.17,Meal/Entertain,18.6,,,,,,,,
18-11-2016,18-11-2016,9:23:00 PM,18-11-2016,18-11-2016,9:34:00 PM,00:11,Business,Morrisville,Cary,5.2,0.18,Meal/Entertain,28.36363636,,,,,,,,
18-11-2016,18-11-2016,9:56:00 PM,18-11-2016,18-11-2016,10:21:00 PM,00:25,Business,Krendle Woods,Whitebridge,6.1,0.42,Meeting,14.64,,,,,,,,
19-11-2016,19-11-2016,1:51:00 PM,19-11-2016,19-11-2016,2:10:00 PM,00:19,Business,Cary,Durham,10.3,0.32,Meeting,32.52631579,,,,,,,,
19-11-2016,19-11-2016,2:30:00 PM,19-11-2016,19-11-2016,2:51:00 PM,00:21,Business,Durham,Cary,10.5,0.35,Meeting,30,,,,,,,,
19-11-2016,19-11-2016,4:01:00 PM,19-11-2016,19-11-2016,4:06:00 PM,00:05,Business,Cary,Cary,1.5,0.08,,18,,,,,,,,
19-11-2016,19-11-2016,4:27:00 PM,19-11-2016,19-11-2016,4:41:00 PM,00:14,Business,Cary,Cary,1.8,0.23,,7.714285714,,,,,,,,
19-11-2016,19-11-2016,5:41:00 PM,19-11-2016,19-11-2016,5:54:00 PM,00:13,Business,Cary,Apex,5.4,0.22,Errand/Supplies,24.92307692,,,,,,,,
19-11-2016,19-11-2016,9:14:00 PM,19-11-2016,19-11-2016,9:35:00 PM,00:21,Business,Apex,Cary,5.4,0.35,Customer Visit,15.42857143,,,,,,,,
20-11-2016,20-11-2016,10:27:00 AM,20-11-2016,20-11-2016,11:32:00 AM,01:05,Business,Cary,Cary,39.2,1.08,Between Offices,36.18461538,,,,,,,,
20-11-2016,20-11-2016,11:58:00 AM,20-11-2016,20-11-2016,12:28:00 PM,00:30,Business,Cary,Cary,6.4,0.5,Customer Visit,12.8,,,,,,,,
20-11-2016,20-11-2016,2:58:00 PM,20-11-2016,20-11-2016,3:07:00 PM,00:09,Business,Cary,Cary,2.7,0.15,Meeting,18,,,,,,,,
20-11-2016,20-11-2016,5:45:00 PM,20-11-2016,20-11-2016,6:37:00 PM,00:52,Business,Cary,Cary,18.5,0.87,Errand/Supplies,21.34615385,,,,,,,,
21-11-2016,21-11-2016,1:37:00 PM,21-11-2016,21-11-2016,1:49:00 PM,00:12,Business,Cary,Cary,2.5,0.2,Meal/Entertain,12.5,,,,,,,,
21-11-2016,21-11-2016,2:34:00 PM,21-11-2016,21-11-2016,2:44:00 PM,00:10,Business,Cary,Cary,2.1,0.17,Meal/Entertain,12.6,,,,,,,,
21-11-2016,21-11-2016,5:50:00 PM,21-11-2016,21-11-2016,6:04:00 PM,00:14,Business,Cary,Unknown Location,6.7,0.23,Errand/Supplies,28.71428571,,,,,,,,
21-11-2016,21-11-2016,6:18:00 PM,21-11-2016,21-11-2016,6:27:00 PM,00:09,Business,Unknown Location,Morrisville,3.5,0.15,Meal/Entertain,23.33333333,,,,,,,,
21-11-2016,21-11-2016,6:43:00 PM,21-11-2016,21-11-2016,6:51:00 PM,00:08,Business,Morrisville,Cary,3.4,0.13,Errand/Supplies,25.5,,,,,,,,
22-11-2016,22-11-2016,3:12:00 PM,22-11-2016,22-11-2016,3:27:00 PM,00:15,Business,Cary,Cary,5.5,0.25,Meeting,22,,,,,,,,
22-11-2016,22-11-2016,3:31:00 PM,22-11-2016,22-11-2016,3:44:00 PM,00:13,Business,Cary,Cary,4.1,0.22,Meeting,18.92307692,,,,,,,,
22-11-2016,22-11-2016,3:51:00 PM,22-11-2016,22-11-2016,4:43:00 PM,00:52,Business,Cary,Cary,12.7,0.87,Customer Visit,14.65384615,,,,,,,,
22-11-2016,22-11-2016,6:18:00 PM,22-11-2016,22-11-2016,6:28:00 PM,00:10,Business,Cary,Morrisville,3,0.17,Meal/Entertain,18,,,,,,,,
22-11-2016,22-11-2016,9:02:00 PM,22-11-2016,22-11-2016,9:14:00 PM,00:12,Business,Morrisville,Cary,3.5,0.2,Customer Visit,17.5,,,,,,,,
23-11-2016,23-11-2016,3:34:00 PM,23-11-2016,23-11-2016,3:50:00 PM,00:16,Business,Cary,Cary,5.9,0.27,Meal/Entertain,22.125,,,,,,,,
23-11-2016,23-11-2016,4:18:00 PM,23-11-2016,23-11-2016,4:29:00 PM,00:11,Business,Cary,Cary,1.9,0.18,,10.36363636,,,,,,,,
23-11-2016,23-11-2016,4:49:00 PM,23-11-2016,23-11-2016,5:00:00 PM,00:11,Business,Cary,Cary,3.3,0.18,,18,,,,,,,,
23-11-2016,23-11-2016,6:37:00 PM,23-11-2016,23-11-2016,6:47:00 PM,00:10,Business,Cary,Cary,1.3,0.17,,7.8,,,,,,,,
25-11-2016,25-11-2016,11:47:00 AM,25-11-2016,25-11-2016,12:04:00 PM,00:17,Business,Cary,Durham,10.3,0.28,Meeting,36.35294118,,,,,,,,
25-11-2016,25-11-2016,1:13:00 PM,25-11-2016,25-11-2016,1:31:00 PM,00:18,Business,Durham,Cary,11.1,0.3,Meeting,37,,,,,,,,
26-11-2016,26-11-2016,3:54:00 PM,26-11-2016,26-11-2016,3:59:00 PM,00:05,Business,Cary,Cary,1.4,0.08,,16.8,,,,,,,,
26-11-2016,26-11-2016,5:00:00 PM,26-11-2016,26-11-2016,5:12:00 PM,00:12,Business,Cary,Apex,5.1,0.2,Meeting,25.5,,,,,,,,
26-11-2016,26-11-2016,5:36:00 PM,26-11-2016,26-11-2016,5:56:00 PM,00:20,Business,Apex,Holly Springs,9,0.33,Meeting,27,,,,,,,,
26-11-2016,26-11-2016,6:29:00 PM,26-11-2016,26-11-2016,7:04:00 PM,00:35,Business,Holly Springs,Cary,13.3,0.58,Between Offices,22.8,,,,,,,,
26-11-2016,26-11-2016,7:47:00 PM,26-11-2016,26-11-2016,7:54:00 PM,00:07,Business,Cary,Cary,2.5,0.12,Errand/Supplies,21.42857143,,,,,,,,
27-11-2016,27-11-2016,3:59:00 PM,27-11-2016,27-11-2016,4:06:00 PM,00:07,Business,Cary,Morrisville,3.3,0.12,Meal/Entertain,28.28571429,,,,,,,,
27-11-2016,27-11-2016,6:55:00 PM,27-11-2016,27-11-2016,7:09:00 PM,00:14,Business,Morrisville,Cary,2.9,0.23,,12.42857143,,,,,,,,
30-11-2016,30-11-2016,11:03:00 AM,30-11-2016,30-11-2016,11:34:00 AM,00:31,Business,Cary,Raleigh,8.5,0.52,Customer Visit,16.4516129,,,,,,,,
30-11-2016,30-11-2016,11:53:00 AM,30-11-2016,30-11-2016,12:35:00 PM,00:42,Business,Raleigh,Morrisville,6.7,0.7,Temporary Site,9.571428571,,,,,,,,
30-11-2016,30-11-2016,12:43:00 PM,30-11-2016,30-11-2016,12:53:00 PM,00:10,Business,Morrisville,Cary,3.1,0.17,,18.6,,,,,,,,
12-01-2016 07:44,12-01-2016,7:44:00 AM,12-01-2016 07:59,12-01-2016,7:59:00 AM,00:15,Business,Cary,Cary,5.5,0.25,Meeting,22,,,,,,,,
12-01-2016 08:37,12-01-2016,8:37:00 AM,12-01-2016 08:53,12-01-2016,8:53:00 AM,00:16,Business,Cary,Cary,5.5,0.27,Errand/Supplies,20.625,,,,,,,,
12-01-2016 18:00,12-01-2016,6:00:00 PM,12-01-2016 18:12,12-01-2016,6:12:00 PM,00:12,Business,Cary,Morrisville,2.9,0.2,Meal/Entertain,14.5,,,,,,,,
12-01-2016 20:36,12-01-2016,8:36:00 PM,12-01-2016 20:46,12-01-2016,8:46:00 PM,00:10,Business,Morrisville,Cary,2.9,0.17,Customer Visit,17.4,,,,,,,,
12-02-2016 12:12,12-02-2016,12:12:00 PM,12-02-2016 12:23,12-02-2016,12:23:00 PM,00:11,Business,Cary,Apex,5.1,0.18,Meal/Entertain,27.81818182,,,,,,,,
12-02-2016 13:07,12-02-2016,1:07:00 PM,12-02-2016 13:22,12-02-2016,1:22:00 PM,00:15,Business,Apex,Cary,5.3,0.25,Customer Visit,21.2,,,,,,,,
12-02-2016 20:41,12-02-2016,8:41:00 PM,12-02-2016 20:48,12-02-2016,8:48:00 PM,00:07,Business,Cary,Morrisville,3.3,0.12,Meal/Entertain,28.28571429,,,,,,,,
12-02-2016 22:59,12-02-2016,10:59:00 PM,12-02-2016 23:07,12-02-2016,11:07:00 PM,00:08,Business,Morrisville,Cary,3,0.13,Customer Visit,22.5,,,,,,,,
12-03-2016 18:35,12-03-2016,6:35:00 PM,12-03-2016 18:56,12-03-2016,6:56:00 PM,00:21,Business,Cary,Wake Co.,6.6,0.35,Errand/Supplies,18.85714286,,,,,,,,
12-03-2016 19:08,12-03-2016,7:08:00 PM,12-03-2016 19:15,12-03-2016,7:15:00 PM,00:07,Business,Wake Co.,Morrisville,1.8,0.12,,15.42857143,,,,,,,,
12-03-2016 20:31,12-03-2016,8:31:00 PM,12-03-2016 20:41,12-03-2016,8:41:00 PM,00:10,Business,Morrisville,Cary,3,0.17,Customer Visit,18,,,,,,,,
12-04-2016 18:56,12-04-2016,6:56:00 PM,12-04-2016 19:03,12-04-2016,7:03:00 PM,00:07,Business,Cary,Morrisville,2.9,0.12,Meal/Entertain,24.85714286,,,,,,,,
12-04-2016 20:23,12-04-2016,8:23:00 PM,12-04-2016 20:34,12-04-2016,8:34:00 PM,00:11,Business,Morrisville,Cary,3.4,0.18,Customer Visit,18.54545455,,,,,,,,
12-05-2016 18:04,12-05-2016,6:04:00 PM,12-05-2016 18:17,12-05-2016,6:17:00 PM,00:13,Business,Cary,Cary,4.1,0.22,,18.92307692,,,,,,,,
12-05-2016 19:22,12-05-2016,7:22:00 PM,12-05-2016 19:37,12-05-2016,7:37:00 PM,00:15,Business,Cary,Cary,3.8,0.25,Meal/Entertain,15.2,,,,,,,,
12-07-2016 12:03,12-07-2016,12:03:00 PM,12-07-2016 12:32,12-07-2016,12:32:00 PM,00:29,Business,Cary,Cary,6.6,0.48,Meeting,13.65517241,,,,,,,,
12-07-2016 12:35,12-07-2016,12:35:00 PM,12-07-2016 12:46,12-07-2016,12:46:00 PM,00:11,Business,Cary,Cary,4,0.18,Meeting,21.81818182,,,,,,,,
12-07-2016 19:53,12-07-2016,7:53:00 PM,12-07-2016 20:13,12-07-2016,8:13:00 PM,00:20,Business,Cary,Cary,7,0.33,Customer Visit,21,,,,,,,,
12-07-2016 21:13,12-07-2016,9:13:00 PM,12-07-2016 21:50,12-07-2016,9:50:00 PM,00:37,Business,Cary,Cary,6.9,0.62,Meal/Entertain,11.18918919,,,,,,,,
12-08-2016 14:19,12-08-2016,2:19:00 PM,12-08-2016 14:32,12-08-2016,2:32:00 PM,00:13,Business,Cary,Cary,3.4,0.22,Errand/Supplies,15.69230769,,,,,,,,
12-08-2016 14:53,12-08-2016,2:53:00 PM,12-08-2016 15:02,12-08-2016,3:02:00 PM,00:09,Business,Cary,Cary,3.4,0.15,Errand/Supplies,22.66666667,,,,,,,,
12-08-2016 19:22,12-08-2016,7:22:00 PM,12-08-2016 19:27,12-08-2016,7:27:00 PM,00:05,Business,Cary,Cary,2,0.08,Meeting,24,,,,,,,,
12-08-2016 21:26,12-08-2016,9:26:00 PM,12-08-2016 21:31,12-08-2016,9:31:00 PM,00:05,Business,Cary,Cary,2,0.08,Errand/Supplies,24,,,,,,,,
12-09-2016 12:09,12-09-2016,12:09:00 PM,12-09-2016 12:24,12-09-2016,12:24:00 PM,00:15,Business,Cary,Apex,5.1,0.25,Errand/Supplies,20.4,,,,,,,,
12-09-2016 13:15,12-09-2016,1:15:00 PM,12-09-2016 13:43,12-09-2016,1:43:00 PM,00:28,Business,Apex,Cary,8.8,0.47,Temporary Site,18.85714286,,,,,,,,
12-09-2016 20:11,12-09-2016,8:11:00 PM,12-09-2016 20:34,12-09-2016,8:34:00 PM,00:23,Business,Cary,Cary,5.6,0.38,Meeting,14.60869565,,,,,,,,
12-09-2016 22:03,12-09-2016,10:03:00 PM,12-09-2016 22:57,12-09-2016,10:57:00 PM,00:54,Business,Cary,Cary,18.9,0.9,Customer Visit,21,,,,,,,,
12-10-2016 12:43,12-10-2016,12:43:00 PM,12-10-2016 13:16,12-10-2016,1:16:00 PM,00:33,Business,Cary,Fuquay-Varina,15.6,0.55,Meeting,28.36363636,,,,,,,,
12-10-2016 14:42,12-10-2016,2:42:00 PM,12-10-2016 15:18,12-10-2016,3:18:00 PM,00:36,Business,Fuquay-Varina,Cary,15.6,0.6,Errand/Supplies,26,,,,,,,,
12-10-2016 18:17,12-10-2016,6:17:00 PM,12-10-2016 18:27,12-10-2016,6:27:00 PM,00:10,Business,Cary,Morrisville,3,0.17,Meal/Entertain,18,,,,,,,,
12-10-2016 22:09,12-10-2016,10:09:00 PM,12-10-2016 22:21,12-10-2016,10:21:00 PM,00:12,Business,Morrisville,Cary,3.1,0.2,Customer Visit,15.5,,,,,,,,
12-11-2016 16:06,12-11-2016,4:06:00 PM,12-11-2016 16:16,12-11-2016,4:16:00 PM,00:10,Business,Cary,Morrisville,3,0.17,Meal/Entertain,18,,,,,,,,
12-11-2016 19:05,12-11-2016,7:05:00 PM,12-11-2016 19:15,12-11-2016,7:15:00 PM,00:10,Business,Morrisville,Cary,4.8,0.17,Errand/Supplies,28.8,,,,,,,,
12-11-2016 21:48,12-11-2016,9:48:00 PM,12-11-2016 21:56,12-11-2016,9:56:00 PM,00:08,Business,Cary,Cary,2.1,0.13,Errand/Supplies,15.75,,,,,,,,
12-12-2016 13:22,12-12-2016,1:22:00 PM,12-12-2016 13:32,12-12-2016,1:32:00 PM,00:10,Business,Cary,Cary,3.1,0.17,Errand/Supplies,18.6,,,,,,,,
12-12-2016 13:36,12-12-2016,1:36:00 PM,12-12-2016 13:51,12-12-2016,1:51:00 PM,00:15,Business,Cary,Apex,4.4,0.25,Meal/Entertain,17.6,,,,,,,,
12-12-2016 14:26,12-12-2016,2:26:00 PM,12-12-2016 14:39,12-12-2016,2:39:00 PM,00:13,Business,Apex,Cary,4.7,0.22,Customer Visit,21.69230769,,,,,,,,
12-12-2016 17:51,12-12-2016,5:51:00 PM,12-12-2016 18:01,12-12-2016,6:01:00 PM,00:10,Business,Cary,Morrisville,3,0.17,Meal/Entertain,18,,,,,,,,
12-12-2016 20:48,12-12-2016,8:48:00 PM,12-12-2016 20:57,12-12-2016,8:57:00 PM,00:09,Business,Morrisville,Cary,3,0.15,Customer Visit,20,,,,,,,,
13-12-2016,13-12-2016,6:19:00 PM,13-12-2016,13-12-2016,6:29:00 PM,00:10,Business,Cary,Cary,4.2,0.17,Errand/Supplies,25.2,,,,,,,,
13-12-2016,13-12-2016,8:20:00 PM,13-12-2016,13-12-2016,8:29:00 PM,00:09,Business,Cary,Cary,4.1,0.15,Meal/Entertain,27.33333333,,,,,,,,
14-12-2016,14-12-2016,4:52:00 PM,14-12-2016,14-12-2016,5:10:00 PM,00:18,Business,Cary,Cary,3.4,0.3,,11.33333333,,,,,,,,
14-12-2016,14-12-2016,5:22:00 PM,14-12-2016,14-12-2016,5:34:00 PM,00:12,Business,Cary,Cary,3.3,0.2,,16.5,,,,,,,,
14-12-2016,14-12-2016,5:50:00 PM,14-12-2016,14-12-2016,6:00:00 PM,00:10,Business,Cary,Morrisville,3,0.17,Meal/Entertain,18,,,,,,,,
